7.4000000954e-02, 5.5754912109e+03
7.5000002980e-02, 5.5801674805e+03
7.5999997556e-02, 5.5850449219e+03
7.6999999583e-02, 5.5900249023e+03
7.8000001609e-02, 5.5950102539e+03
7.9000003636e-02, 5.5999160156e+03
7.9999998212e-02, 5.6046713867e+03
8.1000000238e-02, 5.6092084961e+03
8.2000002265e-02, 5.6134594727e+03
8.2999996841e-02, 5.6173554688e+03
8.3999998868e-02, 5.6208422852e+03
8.5000000894e-02, 5.6238896484e+03
8.6000002921e-02, 5.6264858398e+03
8.6999997497e-02, 5.6286289062e+03
8.7999999523e-02, 5.6303251953e+03
8.9000001550e-02, 5.6316074219e+03
9.0000003576e-02, 5.6325571289e+03
9.0999998152e-02, 5.6332822266e+03
9.2000000179e-02, 5.6338540039e+03
9.3000002205e-02, 5.6343100586e+03
9.3999996781e-02, 5.6346547852e+03
9.4999998808e-02, 5.6348808594e+03
9.6000000834e-02, 5.6349775391e+03
9.7000002861e-02, 5.6349204102e+03
9.7999997437e-02, 5.6346557617e+03
9.8999999464e-02, 5.6340703125e+03
1.0000000149e-01, 5.6329077148e+03
1.0100000352e-01, 5.6310576172e+03
1.0199999809e-01, 5.6286650391e+03
1.0300000012e-01, 5.6259379883e+03
1.0400000215e-01, 5.6230009766e+03
1.0499999672e-01, 5.6198896484e+03
1.0599999875e-01, 5.6166230469e+03
1.0700000077e-01, 5.6132441406e+03
1.0800000280e-01, 5.6097944336e+03
1.0899999738e-01, 5.6063701172e+03
1.0999999940e-01, 5.6030537109e+03
1.1100000143e-01, 5.5999423828e+03
1.1200000346e-01, 5.5971713867e+03
1.1299999803e-01, 5.5948266602e+03
1.1400000006e-01, 5.5929355469e+03
1.1500000209e-01, 5.5914672852e+03
1.1599999666e-01, 5.5900781250e+03
1.1699999869e-01, 5.5880996094e+03
1.1800000072e-01, 5.5854179688e+03
1.1900000274e-01, 5.5822675781e+03
1.1999999732e-01, 5.5790546875e+03
1.2099999934e-01, 5.5758007812e+03
1.2200000137e-01, 5.5725019531e+03
1.2300000340e-01, 5.5691704102e+03
1.2399999797e-01, 5.5658295898e+03
1.2500000000e-01, 5.5624052734e+03
1.2600000203e-01, 5.5589584961e+03
1.2700000405e-01, 5.5555019531e+03
1.2800000608e-01, 5.5520141602e+03
1.2899999321e-01, 5.5485117188e+03
1.2999999523e-01, 5.5450151367e+03
1.3099999726e-01, 5.5415429688e+03
1.3199999928e-01, 5.5380952148e+03
1.3300000131e-01, 5.5346757812e+03
1.3400000334e-01, 5.5312880859e+03
1.3500000536e-01, 5.5279360352e+03
1.3600000739e-01, 5.5246215820e+03
1.3699999452e-01, 5.5213452148e+03
1.3799999654e-01, 5.5181074219e+03
1.3899999857e-01, 5.5149062500e+03
1.4000000060e-01, 5.5117392578e+03
1.4100000262e-01, 5.5086035156e+03
1.4200000465e-01, 5.5054946289e+03
1.4300000668e-01, 5.5024091797e+03
1.4399999380e-01, 5.4993427734e+03
1.4499999583e-01, 5.4962900391e+03
1.4599999785e-01, 5.4932470703e+03
1.4699999988e-01, 5.4902094727e+03
1.4800000191e-01, 5.4871733398e+03
1.4900000393e-01, 5.4841352539e+03
1.5000000596e-01, 5.4810922852e+03
1.5099999309e-01, 5.4780415039e+03
1.5199999511e-01, 5.4749819336e+03
1.5299999714e-01, 5.4719125977e+03
1.5399999917e-01, 5.4688325195e+03
1.5500000119e-01, 5.4657426758e+03
1.5600000322e-01, 5.4626440430e+03
1.5700000525e-01, 5.4595380859e+03
1.5800000727e-01, 5.4564267578e+03
1.5899999440e-01, 5.4533125000e+03
1.5999999642e-01, 5.4501987305e+03
1.6099999845e-01, 5.4470878906e+03
1.6200000048e-01, 5.4439829102e+03
1.6300000250e-01, 5.4408872070e+03
1.6400000453e-01, 5.4378041992e+03
1.6500000656e-01, 5.4347363281e+03
1.6599999368e-01, 5.4316860352e+03
1.6699999571e-01, 5.4286562500e+03
1.6799999774e-01, 5.4256479492e+03
1.6899999976e-01, 5.4226635742e+03
1.7000000179e-01, 5.4197036133e+03
1.7100000381e-01, 5.4167690430e+03
1.7200000584e-01, 5.4138603516e+03
1.7299999297e-01, 5.4109760742e+03
1.7399999499e-01, 5.4081171875e+03
1.7499999702e-01, 5.4052812500e+03
1.7599999905e-01, 5.4024677734e+03
1.7700000107e-01, 5.3996752930e+03
1.7800000310e-01, 5.3969013672e+03
1.7900000513e-01, 5.3941450195e+03
1.8000000715e-01, 5.3914038086e+03
1.8099999428e-01, 5.3886757812e+03
1.8199999630e-01, 5.3859589844e+03
1.8299999833e-01, 5.3832519531e+03
1.8400000036e-01, 5.3805532227e+03
1.8500000238e-01, 5.3778608398e+03
1.8600000441e-01, 5.3751738281e+03
1.8700000644e-01, 5.3724912109e+03
1.8799999356e-01, 5.3698120117e+03
1.8899999559e-01, 5.3671367188e+03
1.8999999762e-01, 5.3644643555e+03
1.9099999964e-01, 5.3617949219e+03
1.9200000167e-01, 5.3591293945e+03
1.9300000370e-01, 5.3564682617e+03
1.9400000572e-01, 5.3538120117e+03
1.9499999285e-01, 5.3511611328e+03
1.9599999487e-01, 5.3485170898e+03
1.9699999690e-01, 5.3458808594e+03
1.9799999893e-01, 5.3432529297e+03
1.9900000095e-01, 5.3406352539e+03
2.0000000298e-01, 5.3380283203e+03
2.0100000501e-01, 5.3354331055e+03
2.0200000703e-01, 5.3328505859e+03
2.0299999416e-01, 5.3302812500e+03
2.0399999619e-01, 5.3277250977e+03
2.0499999821e-01, 5.3251835938e+03
2.0600000024e-01, 5.3226562500e+03
2.0700000226e-01, 5.3201435547e+03
2.0800000429e-01, 5.3176445312e+03
2.0900000632e-01, 5.3151601562e+03
2.0999999344e-01, 5.3126889648e+03
2.1099999547e-01, 5.3102309570e+03
2.1199999750e-01, 5.3077856445e+03
2.1299999952e-01, 5.3053520508e+03
2.1400000155e-01, 5.3029291992e+03
2.1500000358e-01, 5.3005170898e+03
2.1600000560e-01, 5.2981142578e+03
2.1699999273e-01, 5.2957202148e+03
2.1799999475e-01, 5.2933344727e+03
2.1899999678e-01, 5.2909560547e+03
2.1999999881e-01, 5.2885844727e+03
2.2100000083e-01, 5.2862192383e+03
2.2200000286e-01, 5.2838598633e+03
2.2300000489e-01, 5.2815063477e+03
2.2400000691e-01, 5.2791582031e+03
2.2499999404e-01, 5.2768154297e+03
2.2599999607e-01, 5.2744780273e+03
2.2699999809e-01, 5.2721464844e+03
2.2800000012e-01, 5.2698198242e+03
2.2900000215e-01, 5.2674995117e+03
2.3000000417e-01, 5.2651850586e+03
2.3100000620e-01, 5.2628769531e+03
2.3199999332e-01, 5.2605747070e+03
2.3299999535e-01, 5.2582792969e+03
2.3399999738e-01, 5.2559907227e+03
2.3499999940e-01, 5.2537089844e+03
2.3600000143e-01, 5.2514350586e+03
2.3700000346e-01, 5.2491684570e+03
2.3800000548e-01, 5.2469101562e+03
2.3899999261e-01, 5.2446596680e+03
2.3999999464e-01, 5.2424174805e+03
2.4099999666e-01, 5.2401840820e+03
2.4199999869e-01, 5.2379584961e+03
2.4300000072e-01, 5.2357416992e+03
2.4400000274e-01, 5.2335327148e+03
2.4500000477e-01, 5.2313325195e+03
2.4600000679e-01, 5.2291396484e+03
2.4699999392e-01, 5.2269545898e+03
2.4799999595e-01, 5.2247773438e+03
2.4899999797e-01, 5.2226069336e+03
2.5000000000e-01, 5.2204433594e+03
2.5099998713e-01, 5.2182861328e+03
2.5200000405e-01, 5.2161352539e+03
2.5299999118e-01, 5.2148808594e+03
2.5400000811e-01, 5.2150468750e+03
2.5499999523e-01, 5.2168388672e+03
2.5600001216e-01, 5.2202207031e+03
2.5699999928e-01, 5.2251259766e+03
2.5799998641e-01, 5.2314648438e+03
2.5900000334e-01, 5.2391953125e+03
2.5999999046e-01, 5.2482880859e+03
2.6100000739e-01, 5.2587094727e+03
2.6199999452e-01, 5.2704052734e+03
2.6300001144e-01, 5.2833159180e+03
2.6399999857e-01, 5.2973706055e+03
2.6499998569e-01, 5.3124897461e+03
2.6600000262e-01, 5.3285756836e+03
2.6699998975e-01, 5.3454965820e+03
2.6800000668e-01, 5.3630615234e+03
2.6899999380e-01, 5.3809687500e+03
2.7000001073e-01, 5.3986748047e+03
2.7099999785e-01, 5.4149653320e+03
2.7200001478e-01, 5.4276547852e+03
2.7300000191e-01, 5.4350356445e+03
2.7399998903e-01, 5.4369208984e+03
2.7500000596e-01, 5.4341416016e+03
2.7599999309e-01, 5.4276337891e+03
2.7700001001e-01, 5.4185034180e+03
2.7799999714e-01, 5.4080346680e+03
2.7900001407e-01, 5.3972880859e+03
2.8000000119e-01, 5.3868540039e+03
2.8099998832e-01, 5.3770385742e+03
2.8200000525e-01, 5.3680229492e+03
2.8299999237e-01, 5.3601108398e+03
2.8400000930e-01, 5.3536284180e+03
2.8499999642e-01, 5.3491445312e+03
2.8600001335e-01, 5.3473754883e+03
2.8700000048e-01, 5.3488544922e+03
2.8799998760e-01, 5.3536015625e+03
2.8900000453e-01, 5.3612587891e+03
2.8999999166e-01, 5.3712641602e+03
2.9100000858e-01, 5.3827705078e+03
2.9199999571e-01, 5.3944824219e+03
2.9300001264e-01, 5.4052802734e+03
2.9399999976e-01, 5.4146020508e+03
2.9499998689e-01, 5.4222993164e+03
2.9600000381e-01, 5.4283618164e+03
2.9699999094e-01, 5.4327656250e+03
2.9800000787e-01, 5.4354750977e+03
2.9899999499e-01, 5.4364746094e+03
3.0000001192e-01, 5.4357836914e+03
3.0099999905e-01, 5.4334658203e+03
3.0199998617e-01, 5.4295454102e+03
3.0300000310e-01, 5.4236225586e+03
3.0399999022e-01, 5.4150146484e+03
3.0500000715e-01, 5.4033071289e+03
3.0599999428e-01, 5.3886245117e+03
3.0700001121e-01, 5.3717573242e+03
3.0799999833e-01, 5.3534213867e+03
3.0899998546e-01, 5.3341015625e+03
3.1000000238e-01, 5.3140893555e+03
3.1099998951e-01, 5.2935810547e+03
3.1200000644e-01, 5.2727421875e+03
3.1299999356e-01, 5.2517275391e+03
3.1400001049e-01, 5.2306928711e+03
3.1499999762e-01, 5.2098095703e+03
3.1600001454e-01, 5.1892729492e+03
3.1700000167e-01, 5.1693183594e+03
3.1799998879e-01, 5.1502915039e+03
3.1900000572e-01, 5.1327592773e+03
3.1999999285e-01, 5.1172221680e+03
3.2100000978e-01, 5.1038706055e+03
3.2199999690e-01, 5.0926665039e+03
3.2300001383e-01, 5.0835078125e+03
3.2400000095e-01, 5.0762978516e+03
3.2499998808e-01, 5.0708364258e+03
3.2600000501e-01, 5.0667856445e+03
3.2699999213e-01, 5.0637153320e+03
3.2800000906e-01, 5.0611630859e+03
3.2899999619e-01, 5.0586796875e+03
3.3000001311e-01, 5.0558525391e+03
3.3100000024e-01, 5.0523188477e+03
3.3199998736e-01, 5.0476777344e+03
3.3300000429e-01, 5.0415883789e+03
3.3399999142e-01, 5.0339887695e+03
3.3500000834e-01, 5.0250898438e+03
3.3599999547e-01, 5.0152158203e+03
3.3700001240e-01, 5.0047578125e+03
3.3799999952e-01, 4.9942329102e+03
3.3899998665e-01, 4.9845810547e+03
3.4000000358e-01, 4.9762705078e+03
3.4099999070e-01, 4.9693442383e+03
3.4200000763e-01, 4.9637148438e+03
3.4299999475e-01, 4.9594438477e+03
3.4400001168e-01, 4.9565712891e+03
3.4499999881e-01, 4.9551098633e+03
3.4599998593e-01, 4.9549125977e+03
3.4700000286e-01, 4.9556826172e+03
3.4799998999e-01, 4.9570644531e+03
3.4900000691e-01, 4.9587607422e+03
3.4999999404e-01, 4.9605415039e+03
3.5100001097e-01, 4.9622270508e+03
3.5199999809e-01, 4.9636665039e+03
3.5299998522e-01, 4.9647475586e+03
3.5400000215e-01, 4.9654150391e+03
3.5499998927e-01, 4.9656640625e+03
3.5600000620e-01, 4.9655366211e+03
3.5699999332e-01, 4.9650927734e+03
3.5800001025e-01, 4.9643999023e+03
3.5899999738e-01, 4.9635043945e+03
3.6000001431e-01, 4.9624936523e+03
3.6100000143e-01, 4.9615288086e+03
3.6199998856e-01, 4.9608559570e+03
3.6300000548e-01, 4.9607343750e+03
3.6399999261e-01, 4.9613818359e+03
3.6500000954e-01, 4.9629531250e+03
3.6599999666e-01, 4.9655747070e+03
3.6700001359e-01, 4.9693398438e+03
3.6800000072e-01, 4.9743081055e+03
3.6899998784e-01, 4.9804892578e+03
3.7000000477e-01, 4.9878393555e+03
3.7099999189e-01, 4.9960332031e+03
3.7200000882e-01, 5.0044990234e+03
3.7299999595e-01, 5.0126738281e+03
3.7400001287e-01, 5.0202109375e+03
3.7500000000e-01, 5.0269760742e+03
3.7599998713e-01, 5.0329155273e+03
3.7700000405e-01, 5.0379628906e+03
3.7799999118e-01, 5.0420634766e+03
3.7900000811e-01, 5.0451972656e+03
3.7999999523e-01, 5.0473520508e+03
3.8100001216e-01, 5.0487060547e+03
3.8199999928e-01, 5.0499179688e+03
3.8299998641e-01, 5.0515649414e+03
3.8400000334e-01, 5.0537431641e+03
3.8499999046e-01, 5.0562812500e+03
3.8600000739e-01, 5.0590620117e+03
3.8699999452e-01, 5.0620961914e+03
3.8800001144e-01, 5.0653701172e+03
3.8899999857e-01, 5.0687817383e+03
3.8999998569e-01, 5.0722114258e+03
3.9100000262e-01, 5.0755908203e+03
3.9199998975e-01, 5.0789213867e+03
3.9300000668e-01, 5.0822314453e+03
3.9399999380e-01, 5.0855927734e+03
3.9500001073e-01, 5.0889873047e+03
3.9599999785e-01, 5.0925244141e+03
3.9700001478e-01, 5.0961699219e+03
3.9800000191e-01, 5.1000009766e+03
3.9899998903e-01, 5.1040356445e+03
4.0000000596e-01, 5.1083081055e+03
4.0099999309e-01, 5.1128295898e+03
4.0200001001e-01, 5.1176250000e+03
4.0299999714e-01, 5.1226948242e+03
4.0400001407e-01, 5.1280439453e+03
4.0500000119e-01, 5.1336586914e+03
4.0599998832e-01, 5.1395209961e+03
4.0700000525e-01, 5.1456069336e+03
4.0799999237e-01, 5.1518896484e+03
4.0900000930e-01, 5.1583330078e+03
4.0999999642e-01, 5.1649028320e+03
4.1100001335e-01, 5.1715585938e+03
4.1200000048e-01, 5.1782651367e+03
4.1299998760e-01, 5.1849897461e+03
4.1400000453e-01, 5.1917031250e+03
4.1499999166e-01, 5.1983793945e+03
4.1600000858e-01, 5.2049916992e+03
4.1699999571e-01, 5.2115200195e+03
4.1800001264e-01, 5.2179477539e+03
4.1899999976e-01, 5.2242651367e+03
4.1999998689e-01, 5.2304667969e+03
4.2100000381e-01, 5.2365498047e+03
4.2199999094e-01, 5.2425156250e+03
4.2300000787e-01, 5.2483681641e+03
4.2399999499e-01, 5.2541162109e+03
4.2500001192e-01, 5.2597690430e+03
4.2599999905e-01, 5.2653374023e+03
4.2699998617e-01, 5.2708325195e+03
4.2800000310e-01, 5.2762656250e+03
4.2899999022e-01, 5.2816459961e+03
4.3000000715e-01, 5.2869833984e+03
4.3099999428e-01, 5.2922832031e+03
4.3200001121e-01, 5.2975512695e+03
4.3299999833e-01, 5.3027885742e+03
4.3399998546e-01, 5.3079951172e+03
4.3500000238e-01, 5.3131684570e+03
4.3599998951e-01, 5.3183051758e+03
4.3700000644e-01, 5.3233994141e+03
4.3799999356e-01, 5.3284448242e+03
4.3900001049e-01, 5.3334331055e+03
4.3999999762e-01, 5.3383549805e+03
4.4100001454e-01, 5.3432006836e+03
4.4200000167e-01, 5.3479604492e+03
4.4299998879e-01, 5.3526245117e+03
4.4400000572e-01, 5.3571850586e+03
4.4499999285e-01, 5.3616337891e+03
4.4600000978e-01, 5.3659653320e+03
4.4699999690e-01, 5.3701748047e+03
4.4800001383e-01, 5.3742602539e+03
4.4900000095e-01, 5.3782207031e+03
4.4999998808e-01, 5.3820581055e+03
4.5100000501e-01, 5.3857749023e+03
4.5199999213e-01, 5.3893759766e+03
4.5300000906e-01, 5.3928676758e+03
4.5399999619e-01, 5.3962568359e+03
4.5500001311e-01, 5.3995507812e+03
4.5600000024e-01, 5.4027587891e+03
4.5699998736e-01, 5.4058886719e+03
4.5800000429e-01, 5.4089501953e+03
4.5899999142e-01, 5.4119531250e+03
4.6000000834e-01, 5.4149067383e+03
4.6099999547e-01, 5.4178188477e+03
4.6200001240e-01, 5.4206972656e+03
4.6299999952e-01, 5.4235468750e+03
4.6399998665e-01, 5.4263720703e+03
4.6500000358e-01, 5.4291767578e+03
4.6599999070e-01, 5.4319614258e+03
4.6700000763e-01, 5.4347275391e+03
4.6799999475e-01, 5.4374736328e+03
4.6900001168e-01, 5.4401972656e+03
4.6999999881e-01, 5.4428959961e+03
4.7099998593e-01, 5.4455664062e+03
4.7200000286e-01, 5.4482060547e+03
4.7299998999e-01, 5.4508129883e+03
4.7400000691e-01, 5.4533852539e+03
4.7499999404e-01, 5.4559223633e+03
4.7600001097e-01, 5.4584238281e+03
4.7699999809e-01, 5.4608896484e+03
4.7799998522e-01, 5.4633208008e+03
4.7900000215e-01, 5.4657202148e+03
4.7999998927e-01, 5.4680893555e+03
4.8100000620e-01, 5.4704316406e+03
4.8199999332e-01, 5.4727500000e+03
4.8300001025e-01, 5.4750483398e+03
4.8399999738e-01, 5.4773305664e+03
4.8500001431e-01, 5.4796000977e+03
4.8600000143e-01, 5.4818608398e+03
4.8699998856e-01, 5.4841157227e+03
4.8800000548e-01, 5.4863671875e+03
4.8899999261e-01, 5.4886186523e+03
4.9000000954e-01, 5.4908710938e+03
4.9099999666e-01, 5.4931259766e+03
4.9200001359e-01, 5.4953842773e+03
4.9300000072e-01, 5.4976459961e+03
4.9399998784e-01, 5.4999091797e+03
4.9500000477e-01, 5.5021728516e+03
4.9599999189e-01, 5.5044355469e+03
4.9700000882e-01, 5.5066948242e+03
4.9799999595e-01, 5.5089487305e+03
4.9900001287e-01, 5.5111948242e+03
5.0000000000e-01, 5.5134306641e+03

0.0000000000e+00, -1.2676510811e+01
1.0000000475e-03, -1.2676353455e+01
2.0000000950e-03, -1.2675158501e+01
3.0000000261e-03, -1.2672308922e+01
4.0000001900e-03, -1.2667338371e+01
4.9999998882e-03, -1.2659971237e+01
6.0000000522e-03, -1.2649320602e+01
7.0000002161e-03, -1.2636114120e+01
8.0000003800e-03, -1.2621590614e+01
8.9999996126e-03, -1.2605550766e+01
9.9999997765e-03, -1.2588192940e+01
1.0999999940e-02, -1.2569858551e+01
1.2000000104e-02, -1.2550925255e+01
1.3000000268e-02, -1.2531762123e+01
1.4000000432e-02, -1.2512652397e+01
1.4999999665e-02, -1.2493906975e+01
1.6000000760e-02, -1.2475745201e+01
1.7000000924e-02, -1.2458325386e+01
1.7999999225e-02, -1.2441696167e+01
1.8999999389e-02, -1.2425827026e+01
1.9999999553e-02, -1.2410591125e+01
2.0999999717e-02, -1.2395796776e+01
2.1999999881e-02, -1.2381247520e+01
2.3000000045e-02, -1.2366656303e+01
2.4000000209e-02, -1.2351672173e+01
2.5000000373e-02, -1.2335992813e+01
2.6000000536e-02, -1.2319289207e+01
2.7000000700e-02, -1.2301230431e+01
2.8000000864e-02, -1.2281445503e+01
2.8999999166e-02, -1.2259515762e+01
2.9999999329e-02, -1.2235071182e+01
3.0999999493e-02, -1.2207859993e+01
3.2000001520e-02, -1.2177833557e+01
3.2999999821e-02, -1.2145176888e+01
3.4000001848e-02, -1.2110271454e+01
3.5000000149e-02, -1.2073637009e+01
3.5999998450e-02, -1.2035871506e+01
3.7000000477e-02, -1.1997621536e+01
3.7999998778e-02, -1.1959551811e+01
3.9000000805e-02, -1.1922316551e+01
3.9999999106e-02, -1.1886526108e+01
4.1000001132e-02, -1.1852720261e+01
4.1999999434e-02, -1.1821342468e+01
4.3000001460e-02, -1.1792729378e+01
4.3999999762e-02, -1.1767098427e+01
4.5000001788e-02, -1.1745658875e+01
4.6000000089e-02, -1.1732300758e+01
4.6999998391e-02, -1.1733368874e+01
4.8000000417e-02, -1.1755136490e+01
4.8999998719e-02, -1.1802017212e+01
5.0000000745e-02, -1.1877564430e+01
5.0999999046e-02, -1.1986153603e+01
5.2000001073e-02, -1.2132284164e+01
5.2999999374e-02, -1.2319628716e+01
5.4000001401e-02, -1.2550692558e+01
5.4999999702e-02, -1.2826980591e+01
5.6000001729e-02, -1.3149183273e+01
5.7000000030e-02, -1.3517395020e+01
5.7999998331e-02, -1.3931923866e+01
5.9000000358e-02, -1.4393969536e+01
5.9999998659e-02, -1.4905257225e+01
6.1000000685e-02, -1.5466710091e+01
6.1999998987e-02, -1.6077919006e+01
6.3000001013e-02, -1.6737236023e+01
6.4000003040e-02, -1.7442146301e+01
6.4999997616e-02, -1.8189538956e+01
6.5999999642e-02, -1.8975822449e+01
6.7000001669e-02, -1.9796981812e+01
6.8000003695e-02, -2.0648708344e+01
6.8999998271e-02, -2.1526546478e+01
7.0000000298e-02, -2.2426017761e+01
7.1000002325e-02, -2.3342672348e+01
7.1999996901e-02, -2.4272148132e+01
7.2999998927e-02, -2.5210224152e+01
7.4000000954e-02, -2.6152914047e+01
7.5000002980e-02, -2.7096509933e+01
7.5999997556e-02, -2.8037546158e+01
7.6999999583e-02, -2.8972780228e+01
7.8000001609e-02, -2.9899227142e+01
7.9000003636e-02, -3.0814184189e+01
7.9999998212e-02, -3.1715238571e+01
8.1000000238e-02, -3.2600185394e+01
8.2000002265e-02, -3.3466972351e+01
8.2999996841e-02, -3.4313682556e+01
8.3999998868e-02, -3.5138553619e+01
8.5000000894e-02, -3.5939979553e+01
8.6000002921e-02, -3.6716464996e+01
8.6999997497e-02, -3.7466590881e+01
8.7999999523e-02, -3.8189010620e+01
8.9000001550e-02, -3.8882240295e+01
9.0000003576e-02, -3.9543853760e+01
9.0999998152e-02, -4.0169528961e+01
9.2000000179e-02, -4.0752941132e+01
9.3000002205e-02, -4.1286731720e+01
9.3999996781e-02, -4.1763862610e+01
9.4999998808e-02, -4.2177898407e+01
9.6000000834e-02, -4.2523113251e+01
9.7000002861e-02, -4.2794521332e+01
9.7999997437e-02, -4.2988273621e+01
9.8999999464e-02, -4.3102718353e+01
1.0000000149e-01, -4.3141017914e+01
1.0100000352e-01, -4.3112281799e+01
1.0199999809e-01, -4.3027824402e+01
1.0300000012e-01, -4.2895858765e+01
1.0400000215e-01, -4.2722126007e+01
1.0499999672e-01, -4.2512001038e+01
1.0599999875e-01, -4.2271789551e+01
1.0700000077e-01, -4.2008556366e+01
1.0800000280e-01, -4.1729064941e+01
1.0899999738e-01, -4.1438827515e+01
1.0999999940e-01, -4.1142101288e+01
1.1100000143e-01, -4.0841739655e+01
1.1200000346e-01, -4.0539108276e+01
1.1299999803e-01, -4.0234043121e+01
1.1400000006e-01, -3.9925170898e+01
1.1500000209e-01, -3.9609848022e+01
1.1599999666e-01, -3.9285121918e+01
1.1699999869e-01, -3.8949314117e+01
1.1800000072e-01, -3.8602905273e+01
1.1900000274e-01, -3.8247467041e+01
1.1999999732e-01, -3.7884830475e+01
1.2099999934e-01, -3.7516189575e+01
1.2200000137e-01, -3.7142501831e+01
1.2300000340e-01, -3.6764568329e+01
1.2399999797e-01, -3.6383102417e+01
1.2500000000e-01, -3.5998771667e+01
1.2600000203e-01, -3.5612224579e+01
1.2700000405e-01, -3.5223987579e+01
1.2800000608e-01, -3.4834548950e+01
1.2899999321e-01, -3.4444351196e+01
1.2999999523e-01, -3.4053764343e+01
1.3099999726e-01, -3.3663093567e+01
1.3199999928e-01, -3.3272598267e+01
1.3300000131e-01, -3.2882511139e+01
1.3400000334e-01, -3.2493034363e+01
1.3500000536e-01, -3.2104354858e+01
1.3600000739e-01, -3.1716634750e+01
1.3699999452e-01, -3.1330007553e+01
1.3799999654e-01, -3.0944593430e+01
1.3899999857e-01, -3.0560497284e+01
1.4000000060e-01, -3.0177810669e+01
1.4100000262e-01, -2.9796615601e+01
1.4200000465e-01, -2.9416984558e+01
1.4300000668e-01, -2.9038984299e+01
1.4399999380e-01, -2.8662670135e+01
1.4499999583e-01, -2.8288093567e+01
1.4599999785e-01, -2.7915304184e+01
1.4699999988e-01, -2.7544343948e+01
1.4800000191e-01, -2.7175252914e+01
1.4900000393e-01, -2.6808067322e+01
1.5000000596e-01, -2.6442821503e+01
1.5099999309e-01, -2.6079547882e+01
1.5199999511e-01, -2.5718276978e+01
1.5299999714e-01, -2.5359041214e+01
1.5399999917e-01, -2.5001867294e+01
1.5500000119e-01, -2.4646789551e+01
1.5600000322e-01, -2.4293830872e+01
1.5700000525e-01, -2.3943021774e+01
1.5800000727e-01, -2.3594388962e+01
1.5899999440e-01, -2.3247957230e+01
1.5999999642e-01, -2.2903755188e+01
1.6099999845e-01, -2.2561801910e+01
1.6200000048e-01, -2.2222126007e+01
1.6300000250e-01, -2.1884748459e+01
1.6400000453e-01, -2.1549692154e+01
